,RATING
18471,4.0
18472,3.4
18473,3.8
18474,4.0
18475,4.0
18476,3.4
18477,4.2
18478,3.6
18479,3.0
18480,3.8
18481,4.0
18482,3.8
18483,4.0
18484,4.0
18485,4.6
18486,4.0
18487,2.4
18488,4.0
18489,3.6
18490,4.2
18491,4.0
18492,3.2
18493,3.4
18494,4.2
18495,3.8
18496,4.2
18497,4.0
18498,3.6
18499,3.6
18500,3.8
18501,4.0
18502,4.0
18503,3.8
18504,4.2
18505,3.6
18506,4.2
18507,4.0
18508,4.2
18509,4.0
18510,3.6
18511,4.2
18512,4.0
18513,4.0
18514,3.0
18515,3.8
18516,4.4
18517,4.2
18518,4.0
18519,2.8
18520,3.8
18521,2.8
18522,3.6
18523,4.0
18524,4.0
18525,4.0
18526,4.0
18527,4.0
18528,4.2
18529,3.8
18530,4.4
18531,4.0
18532,3.4
18533,3.8
18534,4.0
18535,4.0
18536,3.4
18537,4.2
18538,3.6
18539,3.0
18540,3.8
18541,4.0
18542,3.8
18543,4.0
18544,4.0
18545,4.6
18546,4.0
18547,2.4
18548,4.0
18549,3.6
18550,4.2
18551,4.0
18552,3.2
18553,3.4
18554,4.2
18555,3.8
18556,4.2
18557,4.0
18558,3.6
18559,3.6
18560,3.8
18561,4.0
18562,4.0
18563,3.8
18564,4.2
18565,3.6
18566,4.2
18567,4.0
18568,4.2
18569,4.0
18570,3.6
18571,4.2
18572,4.0
18573,4.0
18574,3.0
18575,3.8
18576,4.4
18577,4.2
18578,4.0
18579,2.8
18580,3.8
18581,2.8
18582,3.6
18583,4.0
18584,4.0
18585,4.0
18586,4.0
18587,4.0
18588,4.2
18589,3.8
18590,4.4
18591,4.0
18592,3.4
18593,3.8
18594,4.0
18595,4.0
18596,3.4
18597,4.2
18598,3.6
18599,3.0
18600,3.8
18601,4.0
18602,3.8
18603,4.0
18604,4.0
18605,4.6
18606,4.0
18607,2.4
18608,4.0
18609,3.6
18610,4.2
18611,4.0
18612,3.2
18613,3.4
18614,4.2
18615,3.8
18616,4.2
18617,4.0
18618,3.6
18619,3.6
18620,3.8
18621,4.0
18622,4.0
18623,3.8
18624,4.2
18625,3.6
18626,4.2
18627,4.0
18628,4.2
18629,4.0
18630,3.6
18631,4.2
18632,4.0
18633,4.0
18634,3.0
18635,3.8
18636,4.4
18637,4.2
18638,4.0
18639,2.8
18640,3.8
18641,2.8
18642,3.6
18643,4.0
18644,4.0
18645,4.0
18646,4.0
18647,4.0
18648,4.2
18649,3.8
18650,4.4
18651,4.0
18652,3.4
18653,3.8
18654,4.0
18655,4.0
18656,3.4
18657,4.2
18658,3.6
18659,3.0
18660,3.8
18661,4.0
18662,3.8
18663,4.0
18664,4.0
18665,4.6
18666,4.0
18667,2.4
18668,4.0
18669,3.6
18670,4.2
18671,4.0
18672,3.2
18673,3.4
18674,4.2
18675,3.8
18676,4.2
18677,4.0
18678,3.6
18679,3.6
18680,3.8
18681,4.0
18682,4.0
18683,3.8
18684,4.2
18685,3.6
18686,4.2
18687,4.0
18688,4.2
18689,4.0
18690,3.6
18691,4.2
18692,4.0
18693,4.0
18694,3.0
18695,3.8
18696,4.4
18697,4.2
18698,4.0
18699,2.8
18700,3.8
18701,2.8
18702,3.6
18703,4.0
18704,4.0
18705,4.0
18706,4.0
18707,4.0
18708,4.2
18709,3.8
18710,4.4
18711,4.0
18712,3.4
18713,3.8
18714,4.0
18715,4.0
18716,3.4
18717,4.2
18718,3.6
18719,3.0
18720,3.8
18721,4.0
18722,3.8
18723,4.0
18724,4.0
18725,4.6
18726,4.0
18727,2.4
18728,4.0
18729,3.6
18730,4.2
18731,4.0
18732,3.2
18733,3.4
18734,4.2
18735,3.8
18736,4.2
18737,4.0
18738,3.6
18739,3.6
18740,3.8
18741,4.0
18742,4.0
18743,3.8
18744,4.2
18745,3.6
18746,4.2
18747,4.0
18748,4.2
18749,4.0
18750,3.6
18751,4.2
18752,4.0
18753,4.0
18754,3.0
18755,3.8
18756,4.4
18757,4.2
18758,4.0
18759,2.8
18760,3.8
18761,2.8
18762,3.6
18763,4.0
18764,4.0
18765,4.0
18766,4.0
18767,4.0
18768,4.2
18769,3.8
18770,4.4
18771,4.0
18772,3.4
18773,3.8
18774,4.0
18775,4.0
18776,3.4
18777,4.2
18778,3.6
18779,3.0
18780,3.8
18781,4.0
18782,3.8
18783,4.0
18784,4.0
18785,4.6
18786,4.0
18787,2.4
18788,4.0
18789,3.6
18790,4.2
18791,4.0
18792,3.2
18793,3.4
18794,4.2
18795,3.8
18796,4.2
18797,4.0
18798,3.6
18799,3.6
18800,3.8
18801,4.0
18802,4.0
18803,3.8
18804,4.2
18805,3.6
18806,4.2
18807,4.0
18808,4.2
18809,4.0
18810,3.6
18811,4.2
18812,4.0
18813,4.0
18814,3.0
18815,3.8
18816,4.4
18817,4.2
18818,4.0
18819,2.8
18820,3.8
18821,2.8
18822,3.6
18823,4.0
18824,4.0
18825,4.0
18826,4.0
18827,4.0
18828,4.2
18829,3.8
18830,4.4
18831,4.0
18832,3.4
18833,3.8
18834,4.0
18835,4.0
18836,3.4
18837,4.2
18838,3.6
18839,3.0
18840,3.8
18841,4.0
18842,3.8
18843,4.0
18844,4.0
18845,4.6
18846,4.0
18847,2.4
18848,4.0
18849,3.6
18850,4.2
18851,4.0
18852,3.2
18853,3.4
18854,4.2
18855,3.8
18856,4.2
18857,4.0
18858,3.6
18859,3.6
18860,3.8
18861,4.0
18862,4.0
18863,3.8
18864,4.2
18865,3.6
18866,4.2
18867,4.0
18868,4.2
18869,4.0
18870,3.6
18871,4.2
18872,4.0
18873,4.0
18874,3.0
18875,3.8
18876,4.4
18877,4.2
18878,4.0
18879,2.8
18880,3.8
18881,2.8
18882,3.6
18883,4.0
18884,4.0
18885,4.0
18886,4.0
18887,4.0
18888,4.2
18889,3.8
18890,4.4
18891,4.0
18892,3.4
18893,3.8
18894,4.0
18895,4.0
18896,3.4
18897,4.2
18898,3.6
18899,3.0
18900,3.8
18901,4.0
18902,3.8
18903,4.0
18904,4.0
18905,4.6
18906,4.0
18907,2.4
18908,4.0
18909,3.6
18910,4.2
18911,4.0
18912,3.2
18913,3.4
18914,4.2
18915,3.8
18916,4.2
18917,4.0
18918,3.6
18919,3.6
18920,3.8
18921,4.0
18922,4.0
18923,3.8
18924,4.2
18925,3.6
18926,4.2
18927,4.0
18928,4.2
18929,4.0
18930,3.6
18931,4.2
18932,4.0
18933,4.0
18934,3.0
18935,3.8
18936,4.4
18937,4.2
18938,4.0
18939,2.8
18940,3.8
18941,2.8
18942,3.6
18943,4.0
18944,4.0
18945,4.0
18946,4.0
18947,4.0
18948,4.2
18949,3.8
18950,4.4
18951,4.0
18952,3.4
18953,3.8
18954,4.0
18955,4.0
18956,3.4
18957,4.2
18958,3.6
18959,3.0
18960,3.8
18961,4.0
18962,3.8
18963,4.0
18964,4.0
18965,4.6
18966,4.0
18967,2.4
18968,4.0
18969,3.6
18970,4.2
18971,4.0
18972,3.2
18973,3.4
18974,4.2
18975,3.8
18976,4.2
18977,4.0
18978,3.6
18979,3.6
18980,3.8
18981,4.0
18982,4.0
18983,3.8
18984,4.2
18985,3.6
18986,4.2
18987,4.0
18988,4.2
18989,4.0
18990,3.6
18991,4.2
18992,4.0
18993,4.0
18994,3.0
18995,3.8
18996,4.4
18997,4.2
18998,4.0
18999,2.8
19000,3.8
19001,2.8
19002,3.6
19003,4.0
19004,4.0
19005,4.0
19006,4.0
19007,4.0
19008,4.2
19009,3.8
19010,4.4
19011,4.0
19012,3.4
19013,3.8
19014,4.0
19015,4.0
19016,3.4
19017,4.2
19018,3.6
19019,3.0
19020,3.8
19021,4.0
19022,3.8
19023,4.0
19024,4.0
19025,4.6
19026,4.0
19027,2.4
19028,4.0
19029,3.6
19030,4.2
19031,4.0
19032,3.2
19033,3.4
19034,4.2
19035,3.8
19036,4.2
19037,4.0
19038,3.6
19039,3.6
19040,3.8
19041,4.0
19042,4.0
19043,3.8
19044,4.2
19045,3.6
19046,4.2
19047,4.0
19048,4.2
19049,4.0
19050,3.6
19051,4.2
19052,4.0
19053,4.0
19054,3.0
19055,3.8
19056,4.4
19057,4.2
19058,4.0
19059,2.8
19060,3.8
19061,2.8
19062,3.6
19063,4.0
19064,4.0
19065,4.0
19066,4.0
19067,4.0
19068,4.2
19069,3.8
19070,4.4
19071,4.0
19072,3.4
19073,3.8
19074,4.0
19075,4.0
19076,3.4
19077,4.2
19078,3.6
19079,3.0
19080,3.8
19081,4.0
19082,3.8
19083,4.0
19084,4.0
19085,4.6
19086,4.0
19087,2.4
19088,4.0
19089,3.6
19090,4.2
19091,4.0
19092,3.2
19093,3.4
19094,4.2
19095,3.8
19096,4.2
19097,4.0
19098,3.6
19099,3.6
19100,3.8
19101,4.0
19102,4.0
19103,3.8
19104,4.2
19105,3.6
19106,4.2
19107,4.0
19108,4.2
19109,4.0
19110,3.6
19111,4.2
19112,4.0
19113,4.0
19114,3.0
19115,3.8
19116,4.4
19117,4.2
19118,4.0
19119,2.8
19120,3.8
19121,2.8
19122,3.6
19123,4.0
19124,4.0
19125,4.0
19126,4.0
19127,4.0
19128,4.2
19129,3.8
19130,4.4
19131,4.0
19132,3.4
19133,3.8
19134,4.0
19135,4.0
19136,3.4
19137,4.2
19138,3.6
19139,3.0
19140,3.8
19141,4.0
19142,3.8
19143,4.0
19144,4.0
19145,4.6
19146,4.0
19147,2.4
19148,4.0
19149,3.6
19150,4.2
19151,4.0
19152,3.2
19153,3.4
19154,4.2
19155,3.8
19156,4.2
19157,4.0
19158,3.6
19159,3.6
19160,3.8
19161,4.0
19162,4.0
19163,3.8
19164,4.2
19165,3.6
19166,4.2
19167,4.0
19168,4.2
19169,4.0
19170,3.6
19171,4.2
19172,4.0
19173,4.0
19174,3.0
19175,3.8
19176,4.4
19177,4.2
19178,4.0
19179,2.8
19180,3.8
19181,2.8
19182,3.6
19183,4.0
19184,4.0
19185,4.0
19186,4.0
19187,4.0
19188,4.2
19189,3.8
19190,4.4
19191,4.0
19192,3.4
19193,3.8
19194,4.0
19195,4.0
19196,3.4
19197,4.2
19198,3.6
19199,3.0
19200,3.8
19201,4.0
19202,3.8
19203,4.0
19204,4.0
19205,4.6
19206,4.0
19207,2.4
19208,4.0
19209,3.6
19210,4.2
19211,4.0
19212,3.2
19213,3.4
19214,4.2
19215,3.8
19216,4.2
19217,4.0
19218,3.6
19219,3.6
19220,3.8
19221,4.0
19222,4.0
19223,3.8
19224,4.2
19225,3.6
19226,4.2
19227,4.0
19228,4.2
19229,4.0
19230,3.6
19231,4.2
19232,4.0
19233,4.0
19234,3.0
19235,3.8
19236,4.4
19237,4.2
19238,4.0
19239,2.8
19240,3.8
19241,2.8
19242,3.6
19243,4.0
19244,4.0
19245,4.0
19246,4.0
19247,4.0
19248,4.2
19249,3.8
19250,4.4
19251,4.0
19252,3.4
19253,3.8
19254,4.0
19255,4.0
19256,3.4
19257,4.2
19258,3.6
19259,3.0
19260,3.8
19261,4.0
19262,3.8
19263,4.0
19264,4.0
19265,4.6
19266,4.0
19267,2.4
19268,4.0
19269,3.6
19270,4.2
19271,4.0
19272,3.2
19273,3.4
19274,4.2
19275,3.8
19276,4.2
19277,4.0
19278,3.6
19279,3.6
19280,3.8
19281,4.0
19282,4.0
19283,3.8
19284,4.2
19285,3.6
19286,4.2
19287,4.0
19288,4.2
19289,4.0
19290,3.6
19291,4.2
19292,4.0
19293,4.0
19294,3.0
19295,3.8
19296,4.4
19297,4.2
19298,4.0
19299,2.8
19300,3.8
19301,2.8
19302,3.6
19303,4.0
19304,4.0
19305,4.0
19306,4.0
19307,4.0
19308,4.2
19309,3.8
19310,4.4
19311,4.0
19312,3.4
19313,3.8
19314,4.0
19315,4.0
19316,3.4
19317,4.2
19318,3.6
19319,3.0
19320,3.8
19321,4.0
19322,3.8
19323,4.0
19324,4.0
19325,4.6
19326,4.0
19327,2.4
19328,4.0
19329,3.6
19330,4.2
19331,4.0
19332,3.2
19333,3.4
19334,4.2
19335,3.8
19336,4.2
19337,4.0
19338,3.6
19339,3.6
19340,3.8
19341,4.0
19342,4.0
19343,3.8
19344,4.2
19345,3.6
19346,4.2
19347,4.0
19348,4.2
19349,4.0
19350,3.6
19351,4.2
19352,4.0
19353,4.0
19354,3.0
19355,3.8
19356,4.4
19357,4.2
19358,4.0
19359,2.8
19360,3.8
19361,2.8
19362,3.6
19363,4.0
19364,4.0
19365,4.0
19366,4.0
19367,4.0
19368,4.2
19369,3.8
19370,4.4
19371,4.0
19372,3.4
19373,3.8
19374,4.0
19375,4.0
19376,3.4
19377,4.2
19378,3.6
19379,3.0
19380,3.8
19381,4.0
19382,3.8
19383,4.0
19384,4.0
19385,4.6
19386,4.0
19387,2.4
19388,4.0
19389,3.6
19390,4.2
19391,4.0
19392,3.2
19393,3.4
19394,4.2
19395,3.8
19396,4.2
19397,4.0
19398,3.6
19399,3.6
19400,3.8
19401,4.0
19402,4.0
19403,3.8
19404,4.2
19405,3.6
19406,4.2
19407,4.0
19408,4.2
19409,4.0
19410,3.6
19411,4.2
19412,4.0
19413,4.0
19414,3.0
19415,3.8
19416,4.4
19417,4.2
19418,4.0
19419,2.8
19420,3.8
19421,2.8
19422,3.6
19423,4.0
19424,4.0
19425,4.0
19426,4.0
19427,4.0
19428,4.2
19429,3.8
19430,4.4
19431,4.0
19432,3.4
19433,3.8
19434,4.0
19435,4.0
19436,3.4
19437,4.2
19438,3.6
19439,3.0
19440,3.8
19441,4.0
19442,3.8
19443,4.0
19444,4.0
19445,4.6
19446,4.0
19447,2.4
19448,4.0
19449,3.6
19450,4.2
19451,4.0
19452,3.2
19453,3.4
19454,4.2
19455,3.8
19456,4.2
19457,4.0
19458,3.6
19459,3.6
19460,3.8
19461,4.0
19462,4.0
19463,3.8
19464,4.2
19465,3.6
19466,4.2
19467,4.0
19468,4.2
19469,4.0
19470,3.6
19471,4.2
19472,4.0
19473,4.0
19474,3.0
19475,3.8
19476,4.4
19477,4.2
19478,4.0
19479,2.8
19480,3.8
19481,2.8
19482,3.6
19483,4.0
19484,4.0
19485,4.0
19486,4.0
19487,4.0
19488,4.2
19489,3.8
19490,4.4
19491,4.0
19492,3.4
19493,3.8
19494,4.0
19495,4.0
19496,3.4
19497,4.2
19498,3.6
19499,3.0
19500,3.8
19501,4.0
19502,3.8
19503,4.0
19504,4.0
19505,4.6
19506,4.0
19507,2.4
19508,4.0
19509,3.6
19510,4.2
19511,4.0
19512,3.2
19513,3.4
19514,4.2
19515,3.8
19516,4.2
19517,4.0
19518,3.6
19519,3.6
19520,3.8
19521,4.0
19522,4.0
19523,3.8
19524,4.2
19525,3.6
19526,4.2
19527,4.0
19528,4.2
19529,4.0
19530,3.6
19531,4.2
19532,4.0
19533,4.0
19534,3.0
19535,3.8
19536,4.4
19537,4.2
19538,4.0
19539,2.8
19540,3.8
19541,2.8
19542,3.6
19543,4.0
19544,4.0
19545,4.0
19546,4.0
19547,4.0
19548,4.2
19549,3.8
19550,4.4
19551,4.0
19552,3.4
19553,3.8
19554,4.0
19555,4.0
19556,3.4
19557,4.2
19558,3.6
19559,3.0
19560,3.8
19561,4.0
19562,3.8
19563,4.0
19564,4.0
19565,4.6
19566,4.0
19567,2.4
19568,4.0
19569,3.6
19570,4.2
19571,4.0
19572,3.2
19573,3.4
19574,4.2
19575,3.8
19576,4.2
19577,4.0
19578,3.6
19579,3.6
19580,3.8
19581,4.0
19582,4.0
19583,3.8
19584,4.2
19585,3.6
19586,4.2
19587,4.0
19588,4.2
19589,4.0
19590,3.6
19591,4.2
19592,4.0
19593,4.0
19594,3.0
19595,3.8
19596,4.4
19597,4.2
19598,4.0
19599,2.8
19600,3.8
19601,2.8
19602,3.6
19603,4.0
19604,4.0
19605,4.0
19606,4.0
19607,4.0
19608,4.2
19609,3.8
19610,4.4
19611,4.0
19612,3.4
19613,3.8
19614,4.0
19615,4.0
19616,3.4
19617,4.2
19618,3.6
19619,3.0
19620,3.8
19621,4.0
19622,3.8
19623,4.0
19624,4.0
19625,4.6
19626,4.0
19627,2.4
19628,4.0
19629,3.6
19630,4.2
19631,4.0
19632,3.2
19633,3.4
19634,4.2
19635,3.8
19636,4.2
19637,4.0
19638,3.6
19639,3.6
19640,3.8
19641,4.0
19642,4.0
19643,3.8
19644,4.2
19645,3.6
19646,4.2
19647,4.0
19648,4.2
19649,4.0
19650,3.6
19651,4.2
19652,4.0
19653,4.0
19654,3.0
19655,3.8
19656,4.4
19657,4.2
19658,4.0
19659,2.8
19660,3.8
19661,2.8
19662,3.6
19663,4.0
19664,4.0
19665,4.0
19666,4.0
19667,4.0
19668,4.2
19669,3.8
19670,4.4
19671,4.0
19672,3.4
19673,3.8
19674,4.0
19675,4.0
19676,3.4
19677,4.2
19678,3.6
19679,3.0
19680,3.8
19681,4.0
19682,3.8
19683,4.0
19684,4.0
19685,4.6
19686,4.0
19687,2.4
19688,4.0
19689,3.6
19690,4.2
19691,4.0
19692,3.2
19693,3.4
19694,4.2
19695,3.8
19696,4.2
19697,4.0
19698,3.6
19699,3.6
19700,3.8
19701,4.0
19702,4.0
19703,3.8
19704,4.2
19705,3.6
19706,4.2
19707,4.0
19708,4.2
19709,4.0
19710,3.6
19711,4.2
19712,4.0
19713,4.0
19714,3.0
19715,3.8
19716,4.4
19717,4.2
19718,4.0
19719,2.8
19720,3.8
19721,2.8
19722,3.6
19723,4.0
19724,4.0
19725,4.0
19726,4.0
19727,4.0
19728,4.2
19729,3.8
19730,4.4
19731,4.0
19732,3.4
19733,3.8
19734,4.0
19735,4.0
19736,3.4
19737,4.2
19738,3.6
19739,3.0
19740,3.8
19741,4.0
19742,3.8
19743,4.0
19744,4.0
19745,4.6
19746,4.0
19747,2.4
19748,4.0
19749,3.6
19750,4.2
19751,4.0
19752,3.2
19753,3.4
19754,4.2
19755,3.8
19756,4.2
19757,4.0
19758,3.6
19759,3.6
19760,3.8
19761,4.0
19762,4.0
19763,3.8
19764,4.2
19765,3.6
19766,4.2
19767,4.0
19768,4.2
19769,4.0
19770,3.6
19771,4.2
19772,4.0
19773,4.0
19774,3.0
19775,3.8
19776,4.4
19777,4.2
19778,4.0
19779,2.8
19780,3.8
19781,2.8
19782,3.6
19783,4.0
19784,4.0
19785,4.0
19786,4.0
19787,4.0
19788,4.2
19789,3.8
19790,4.4
19791,4.0
19792,3.4
19793,3.8
19794,4.0
19795,4.0
19796,3.4
19797,4.2
19798,3.6
19799,3.0
19800,3.8
19801,4.0
19802,3.8
19803,4.0
19804,4.0
19805,4.6
19806,4.0
19807,2.4
19808,4.0
19809,3.6
19810,4.2
19811,4.0
19812,3.2
19813,3.4
19814,4.2
19815,3.8
19816,4.2
19817,4.0
19818,3.6
19819,3.6
19820,3.8
19821,4.0
19822,4.0
19823,3.8
19824,4.2
19825,3.6
19826,4.2
19827,4.0
19828,4.2
19829,4.0
19830,3.6
19831,4.2
19832,4.0
19833,4.0
19834,3.0
19835,3.8
19836,4.4
19837,4.2
19838,4.0
19839,2.8
19840,3.8
19841,2.8
19842,3.6
19843,4.0
19844,4.0
19845,4.0
19846,4.0
19847,4.0
19848,4.2
19849,3.8
19850,4.4
19851,4.0
19852,3.4
19853,3.8
19854,4.0
19855,4.0
19856,3.4
19857,4.2
19858,3.6
19859,3.0
19860,3.8
19861,4.0
19862,3.8
19863,4.0
19864,4.0
19865,4.6
19866,4.0
19867,2.4
19868,4.0
19869,3.6
19870,4.2
19871,4.0
19872,3.2
19873,3.4
19874,4.2
19875,3.8
19876,4.2
19877,4.0
19878,3.6
19879,3.6
19880,3.8
19881,4.0
19882,4.0
19883,3.8
19884,4.2
19885,3.6
19886,4.2
19887,4.0
19888,4.2
19889,4.0
19890,3.6
19891,4.2
19892,4.0
19893,4.0
19894,3.0
19895,3.8
19896,4.4
19897,4.2
19898,4.0
19899,2.8
19900,3.8
19901,2.8
19902,3.6
19903,4.0
19904,4.0
19905,4.0
19906,4.0
19907,4.0
19908,4.2
19909,3.8
19910,4.4
19911,4.0
19912,3.4
19913,3.8
19914,4.0
19915,4.0
19916,3.4
19917,4.2
19918,3.6
19919,3.0
19920,3.8
19921,4.0
19922,3.8
19923,4.0
19924,4.0
19925,4.6
19926,4.0
19927,2.4
19928,4.0
19929,3.6
19930,4.2
19931,4.0
19932,3.2
19933,3.4
19934,4.2
19935,3.8
19936,4.2
19937,4.0
19938,3.6
19939,3.6
19940,3.8
19941,4.0
19942,4.0
19943,3.8
19944,4.2
19945,3.6
19946,4.2
19947,4.0
19948,4.2
19949,4.0
19950,3.6
19951,4.2
19952,4.0
19953,4.0
19954,3.0
19955,3.8
19956,4.4
19957,4.2
19958,4.0
19959,2.8
19960,3.8
19961,2.8
19962,3.6
19963,4.0
19964,4.0
19965,4.0
19966,4.0
19967,4.0
19968,4.2
19969,3.8
19970,4.4
19971,4.0
19972,3.4
19973,3.8
19974,4.0
19975,4.0
19976,3.4
19977,4.2
19978,3.6
19979,3.0
19980,3.8
19981,4.0
19982,3.8
19983,4.0
19984,4.0
19985,4.6
19986,4.0
19987,2.4
19988,4.0
19989,3.6
19990,4.2
19991,4.0
19992,3.2
19993,3.4
19994,4.2
19995,3.8
19996,4.2
19997,4.0
19998,3.6
19999,3.6
20000,3.8
20001,4.0
20002,4.0
20003,3.8
20004,4.2
20005,3.6
20006,4.2
20007,4.0
20008,4.2
20009,4.0
20010,3.6
20011,4.2
20012,4.0
20013,4.0
20014,3.0
20015,3.8
20016,4.4
20017,4.2
20018,4.0
20019,2.8
20020,3.8
20021,2.8
20022,3.6
20023,4.0
20024,4.0
20025,4.0
20026,4.0
20027,4.0
20028,4.2
20029,3.8
20030,4.4
20031,4.0
20032,3.4
20033,3.8
20034,4.0
20035,4.0
20036,3.4
20037,4.2
20038,3.6
20039,3.0
20040,3.8
20041,4.0
20042,3.8
20043,4.0
20044,4.0
20045,4.6
20046,4.0
20047,2.4
20048,4.0
20049,3.6
20050,4.2
20051,4.0
20052,3.2
20053,3.4
20054,4.2
20055,3.8
20056,4.2
20057,4.0
20058,3.6
20059,3.6
20060,3.8
20061,4.0
20062,4.0
20063,3.8
20064,4.2
20065,3.6
20066,4.2
20067,4.0
20068,4.2
20069,4.0
20070,3.6
20071,4.2
20072,4.0
20073,4.0
20074,3.0
20075,3.8
20076,4.4
20077,4.2
20078,4.0
20079,2.8
20080,3.8
20081,2.8
20082,3.6
20083,4.0
20084,4.0
20085,4.0
20086,4.0
20087,4.0
20088,4.2
20089,3.8
20090,4.4
20091,4.0
20092,3.4
20093,3.8
20094,4.0
20095,4.0
20096,3.4
20097,4.2
20098,3.6
20099,3.0
20100,3.8
20101,4.0
20102,3.8
20103,4.0
20104,4.0
20105,4.6
20106,4.0
20107,2.4
20108,4.0
20109,3.6
20110,4.2
20111,4.0
20112,3.2
20113,3.4
20114,4.2
20115,3.8
20116,4.2
20117,4.0
20118,3.6
20119,3.6
20120,3.8
20121,4.0
20122,4.0
20123,3.8
20124,4.2
20125,3.6
20126,4.2
20127,4.0
20128,4.2
20129,4.0
20130,3.6
20131,4.2
20132,4.0
20133,4.0
20134,3.0
20135,3.8
20136,4.4
20137,4.2
20138,4.0
20139,2.8
20140,3.8
20141,2.8
20142,3.6
20143,4.0
20144,4.0
20145,4.0
20146,4.0
20147,4.0
20148,4.2
20149,3.8
20150,4.4
20151,4.0
20152,3.4
20153,3.8
20154,4.0
20155,4.0
20156,3.4
20157,4.2
20158,3.6
20159,3.0
20160,3.8
20161,4.0
20162,3.8
20163,4.0
20164,4.0
20165,4.6
20166,4.0
20167,2.4
20168,4.0
20169,3.6
20170,4.2
20171,4.0
20172,3.2
20173,3.4
20174,4.2
20175,3.8
20176,4.2
20177,4.0
20178,3.6
20179,3.6
20180,3.8
20181,4.0
20182,4.0
20183,3.8
20184,4.2
20185,3.6
20186,4.2
20187,4.0
20188,4.2
20189,4.0
20190,3.6
20191,4.2
20192,4.0
20193,4.0
20194,3.0
20195,3.8
20196,4.4
20197,4.2
20198,4.0
20199,2.8
20200,3.8
20201,2.8
20202,3.6
20203,4.0
20204,4.0
20205,4.0
20206,4.0
20207,4.0
20208,4.2
20209,3.8
20210,4.4
20211,4.0
20212,3.4
20213,3.8
20214,4.0
20215,4.0
20216,3.4
20217,4.2
20218,3.6
20219,3.0
20220,3.8
20221,4.0
20222,3.8
20223,4.0
20224,4.0
20225,4.6
20226,4.0
20227,2.4
20228,4.0
20229,3.6
20230,4.2
20231,4.0
20232,3.2
20233,3.4
20234,4.2
20235,3.8
20236,4.2
20237,4.0
20238,3.6
20239,3.6
20240,3.8
20241,4.0
20242,4.0
20243,3.8
20244,4.2
20245,3.6
20246,4.2
20247,4.0
20248,4.2
20249,4.0
20250,3.6
20251,4.2
20252,4.0
20253,4.0
20254,3.0
20255,3.8
20256,4.4
20257,4.2
20258,4.0
20259,2.8
20260,3.8
20261,2.8
20262,3.6
20263,4.0
20264,4.0
20265,4.0
20266,4.0
20267,4.0
20268,4.2
20269,3.8
20270,4.4
20271,4.0
20272,3.4
20273,3.8
20274,4.0
20275,4.0
20276,3.4
20277,4.2
20278,3.6
20279,3.0
20280,3.8
20281,4.0
20282,3.8
20283,4.0
20284,4.0
20285,4.6
20286,4.0
20287,2.4
20288,4.0
20289,3.6
20290,4.2
20291,4.0
20292,3.2
20293,3.4
20294,4.2
20295,3.8
20296,4.2
20297,4.0
20298,3.6
20299,3.6
20300,3.8
20301,4.0
20302,4.0
20303,3.8
20304,4.2
20305,3.6
20306,4.2
20307,4.0
20308,4.2
20309,4.0
20310,3.6
20311,4.2
20312,4.0
20313,4.0
20314,3.0
20315,3.8
20316,4.4
20317,4.2
20318,4.0
20319,2.8
20320,3.8
20321,2.8
20322,3.6
20323,4.0
20324,4.0
20325,4.0
20326,4.0
20327,4.0
20328,4.2
20329,3.8
20330,4.4
20331,4.0
20332,3.4
20333,3.8
20334,4.0
20335,4.0
20336,3.4
20337,4.2
20338,3.6
20339,3.0
20340,3.8
20341,4.0
20342,3.8
20343,4.0
20344,4.0
20345,4.6
20346,4.0
20347,2.4
20348,4.0
20349,3.6
20350,4.2
20351,4.0
20352,3.2
20353,3.4
20354,4.2
20355,3.8
20356,4.2
20357,4.0
20358,3.6
20359,3.6
20360,3.8
20361,4.0
20362,4.0
20363,3.8
20364,4.2
20365,3.6
20366,4.2
20367,4.0
20368,4.2
20369,4.0
20370,3.6
20371,4.2
20372,4.0
20373,4.0
20374,3.0
20375,3.8
20376,4.4
20377,4.2
20378,4.0
20379,2.8
20380,3.8
20381,2.8
20382,3.6
20383,4.0
20384,4.0
20385,4.0
20386,4.0
20387,4.0
20388,4.2
20389,3.8
20390,4.4
20391,4.0
20392,3.4
20393,3.8
20394,4.0
20395,4.0
20396,3.4
20397,4.2
20398,3.6
20399,3.0
20400,3.8
20401,4.0
20402,3.8
20403,4.0
20404,4.0
20405,4.6
20406,4.0
20407,2.4
20408,4.0
20409,3.6
20410,4.2
20411,4.0
20412,3.2
20413,3.4
20414,4.2
20415,3.8
20416,4.2
20417,4.0
20418,3.6
20419,3.6
20420,3.8
20421,4.0
20422,4.0
20423,3.8
20424,4.2
20425,3.6
20426,4.2
20427,4.0
20428,4.2
20429,4.0
20430,3.6
20431,4.2
20432,4.0
20433,4.0
20434,3.0
20435,3.8
20436,4.4
20437,4.2
20438,4.0
20439,2.8
20440,3.8
20441,2.8
20442,3.6
20443,4.0
20444,4.0
20445,4.0
20446,4.0
20447,4.0
20448,4.2
20449,3.8
20450,4.4
20451,4.0
20452,3.4
20453,3.8
20454,4.0
20455,4.0
20456,3.4
20457,4.2
20458,3.6
20459,3.0
20460,3.8
20461,4.0
20462,3.8
20463,4.0
20464,4.0
20465,4.6
20466,4.0
20467,2.4
20468,4.0
20469,3.6
